Collection,Raw Title,Formatted Title,Author,ISBN,Cover Image URL,Source
1296,ALEXANDER'S GENERALS THE ITALIAN CAMPAIGN 1944-45 ,"Alexander's generals: The Italian campaign, 1944-45","Blaxland, Gregory ",9780718303860,https://images.isbndb.com/covers/20253633482443.jpg,ISBNdb
842,WE BAND OF BROTHERS ,We Band of Brothers,"Blount, R.E. Peppy ",9781571684561,http://books.google.com/books/content?id=HIfxAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
382,KASSERINE PASS ,Kasserine Pass,"Blumenson, Martin ",0815410999,http://books.google.com/books/content?id=K3QEtahFJ5sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
539,ANZIO: THE GAMBLE THAT FAILED ,Anzio,"Blumenson, Martin ",9781461707806,http://books.google.com/books/content?id=HdhbAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
695,THE BATTLE OF THE GENERALS : THE UNTOLD STORY OF THE FALAISE POCKET : THE CAMPAIGN THAT SHOULD HAVE WON WORLD WAR II ,The Battle of the Generals: The Untold Story of the Falaise Pocket-The Campaign That Should Have Won World War II,"Blumenson, Martin ",9780688118372,https://images.isbndb.com/covers/27342443482432.jpg,ISBNdb
698,HEROES NEVER DIE : WARRIORS AND WARFARE IN WORLD WAR II ,Heroes Never Die: Warriors and Warfare in World War II,"Blumenson, Martin ",9780815411529,https://images.isbndb.com/covers/8327673482478.jpg,ISBNdb
1061,MARK CLARK THE LAST OF THE GREAT WORLD WAR II COMMANDERS ,Mark Clark: The Last of the Great World War II Commanders,"Blumenson, Martin ",9780312925178,https://images.isbndb.com/covers/10820573482299.jpg,ISBNdb
1188,THE PATTON PAPERS 1885-1940 VOL 1 ,"The Patton Papers, Vol. 1: 1885-1940","Blumenson, Martin ",9780395127063,https://images.isbndb.com/covers/18351513482328.jpg,ISBNdb
1189,THE PATTON PAPERS 1940-1945 VOL 2 ,The Patton Papers: 1940-1945,"Blumenson, Martin ",9780306807176,https://pictures.abebooks.com/isbn/9780306807176-us-300.jpg,AbeBooks
1026,MASTERS OF THE ART OF COMMAND ,Masters of the art of command,"Blumenson, Martin; Stokesbury, James L. ",9780395172124,https://images.isbndb.com/covers/18802123482328.jpg,ISBNdb
691,BIOGRAPHICAL DICTIONARY OF WORLD WAR II ,The Biographical Dictionary of World War II,"Boatner, Mark M. III ",9780891415480,https://images.isbndb.com/covers/10050853482505.jpg,ISBNdb
826,MOROTAI : A MEMOIR OF WAR ,Morotai: A memoir of war,"Boeman, John ",9780385155861,https://images.isbndb.com/covers/2896863482325.jpg,ISBNdb
450,ROAD TO HUERTGEN; FOREST IN HELL ,Road To Huertgen: Forest In Hell [Illustrated Edition],"Boesch, Paul ",9781782898467,http://books.google.com/books/content?id=iZxvCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
215,MARINE AVIATION IN THE PHILIPPINES ,Marine Aviation in the Philippines.,"Boggs, Charles ",9780898391688,http://books.google.com/books/content?id=blyh1qj7ArAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,AbeBooks
960,LIDDELL HART A STUDY OF HIS MILITARY THOUGHT ,Liddell Hart: A study of his military thought,"Bond, Brian ",9780304298440,http://books.google.com/books/content?id=JpLeAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1287,CHIEF OF STAFF THE DIARIES OF LIEUTENANT-GENERAL SIR HENRY POWNALL VOLUME TWO 1940-1944 ,Chief of Staff: The Diaries of Lieutenant General Sir Henry Pownall 1940-1944,"Bond, Brian ",9780208014627,https://images.isbndb.com/covers/889293482262.jpg,ISBNdb
706,RETURN TO CASSINO; A MEMOIR OF THE FIGHT FOR ROME ,Return To Cassino; A Memoir Of The Fight For Rome ,"Bond, Harold L. ",,"https://m.media-amazon.com/images/I/71lL61vdzrL._AC_UF1000,1000_QL80_.jpg",Google Images
895,THE ENCYCLOPEDIA OF LAND WARFARE IN THE 20TH CENTURY ,The Encyclopedia of Land Warfare in the 20th Century,"Bonds, Ray ",9780725403515,https://images.isbndb.com/covers/6992813482446.jpg,ISBNdb
512,THE MARCH TO VICTORY : A GUIDE TO WORLD WAR II BATTLES AND BATTLEFIELDS FROM LONDON TO THE RHINE ,The March to Victory: A Guide to World War II Battles and Battlefields from London to the Rhine,"Bookman, John T.; Powers, Stephen T. ",9780870813276,https://images.isbndb.com/covers/629343482498.jpg,ISBNdb
479,PARATROOPER : THE LIFE OF GEN. JAMES M. GAVIN ,Paratrooper: The Life of Gen James M Gavin,"Booth, T. Michael; Spencer, Duncan ",9780671732264,https://images.isbndb.com/covers/3910313482427.jpg,ISBNdb
56,"KIMMEL, SHORT AND PEARL HARBOR THE FINAL REPORT REVEALED ","Kimmel, Short, and Pearl Harbor: The Final Report Revealed","Borch, Fred; Martinez, Daniel ",9781591140900,http://books.google.com/books/content?id=rAhnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
2,SIDESHOW WAR THE ITALIAN CAMPAIGN ,"Sideshow War: The Italian Campaign, 1943-1945 (Texas a & M University Military History Series)","Botjer, George F. ",9780890967188,http://books.google.com/books/content?id=ojhnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
537,"THEY CALLED IT ""PURPLE HEART VALLEY""; A COMBAT CHRONICLE OF THE WAR IN ITALY ",“Purple Heart Valley”: A Combat Chronicle Of The War In Italy,"Bourke-White, Margaret ",9781786257437,http://books.google.com/books/content?id=5kxvCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
453,"COUNTDOWN TO CASSINO: THE BATTLE OF MIGNANO GAP, 1943 ",Countdown to Cassino,"Bowlby, Alex ",9780850524109,http://books.google.com/books/content?id=Hk1-AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
762,THE USAAF HANDBOOK 1939-1945 ,"The USAAF Handbook, 1939-1945","Bowman, Martin W. ",0750912804,http://books.google.com/books/content?id=v2KEQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
650,"HITLER'S JAPANESE CONFIDANT : GENERAL OÌ„SHIMA HIROSHI AND MAGIC INTELLIGENCE, 1941-1945 ","Hitler's Japanese Confidant: General Oshima Hiroshi and MAGIC Intelligence, 1941-1945","Boyd, Carl ",9780700605699,https://images.isbndb.com/covers/11786763482437.jpg,ISBNdb
81,THE JAPANESE SUBMARINE FORCE AND WWII ,The Japanese Submarine Force and World War II,"Boyd, Carl; Yoshida, Akihiko ",9781557500809,https://images.isbndb.com/covers/14571913482742.jpg,ISBNdb
255,"BAA BAA, BLACK SHEEP ",Baa Baa Black Sheep,"Boyington, Gregory ",9780553107906,https://images.isbndb.com/covers/25355703482384.jpg,ISBNdb
143,CLASH OF TITANS WORLD WAR II AT SEA ,Clash of Titans,"Boyne, Walter J. ",9781451685145,http://books.google.com/books/content?id=E7MJklI0jPsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
780,CLASH OF WINGS : AIR POWER IN WORLD WAR II ,Clash of Wings,"Boyne, Walter J. ",9781451685138,http://books.google.com/books/content?id=QrzMsKuhjwEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
9,SEIGE: MALTA 1940 – 1943 ,"The Great Siege, Malta 1565","Bradford, Ernle ",9781497617308,http://books.google.com/books/content?id=3LAfAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
718,FLYBOYS : A TRUE STORY OF COURAGE ,Flyboys,"Bradley ,James ",9780759508323,http://books.google.com/books/content?id=U1UOG-jXs2QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1031,A GENERAL'S LIFE AN AUOTBIOGRAPHY BY GENERAL OF THE ARMY OMAR N. BRADLEY AND CLAY BLAIR ,A General'S Life An Auotbiography By General Of The Army Omar N. Bradley And Clay Blair ,"Bradley, Omar N.; Blair, Clay ",,http://books.google.com/books/content?id=itClDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
176,CARRIER DOWN THE SINKING OF THE USS PRINCETON (CVL-23) ,Carrier Down The Sinking Of The Uss Princeton (Cvl-23) ,"Bradshaw, Thomas L.; Clark, Marisa L. ",,http://books.google.com/books/content?id=bmnxAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
341,THE ITALIAN NAVY IN WORLD WAR II ,The Italian Navy in World War II,"Bragadin, Marc'Antonio ",9780405130311,http://books.google.com/books/content?id=0PlmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1002,THE WILL TO WIN THE LIFE OF GENERAL JAMES A. VAN FLEET ,The Will to Win: The Life of General James A. Van Fleet,"Braim, Paul F. ",9781557502193,http://books.google.com/books/content?id=nz7cAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1180,"THE BRERETON DIARIES THE WAR IN THE AIR IN THE PACIFIC, MIDDLE EAST AND EUROPE 1941-1945 ","The Brereton Diaries The War In The Air In The Pacific, Middle East And Europe 1941-1945 ","Brerton, Lewis H. ",,https://m.media-amazon.com/images/I/91wQr54hO0L._SL1500_.jpg,Manual
870,DECISIVE WARFARE A STUDY IN MILITARY THEORY ,Decisive Warfare: A Study in Military Theory,"Bretnor, Reginald ",9781479448708,http://books.google.com/books/content?id=P1mEDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1380,HITLER'S GENERALS ,Hitler's generals,"Brett-Smith, Richard ",9780891410447,https://images.isbndb.com/covers/10000523482505.jpg,ISBNdb
31,OPERATION TORCH ,Operation Torch: The Allied gamble to invade North Africa,"Breuer, William B. ",9780312586850,https://images.isbndb.com/covers/7437293482299.jpg,ISBNdb
421,AGONY AT ANZIO: THE ALLIES' MOST CONTROVERSIAL OPERATION OF WORLD WAR II ,Agony at Anzio: The Allies' Most Controversial Operation of World War II,"Breuer, William B. ",9780709037101,https://images.isbndb.com/covers/11843413482440.jpg,ISBNdb
478,GERONIMO! : AMERICAN PARATROOPERS IN WORLD WAR II ,Geronimo!: American Paratroopers in World War II,"Breuer, William B. ",9780312033507,https://images.isbndb.com/covers/1903863482299.jpg,ISBNdb
491,"THEY JUMPED AT MIDNIGHT: THE ""CRASH"" PARACHUTE MISSIONS THAT TURNED THE TIDE AT SALERNO ","They jumped at midnight: The ""crash"" parachute missions that turned the tide at Salerno","Breuer, William B. ",9780875273266,https://images.isbndb.com/covers/17143453482499.jpg,ISBNdb
493,"DROP ZONE, SICILY: ALLIED AIRBORNE STRIKE, JULY 1943 ",Drop Zone Sicily,"Breuer, William B. ",051508395X,http://books.google.com/books/content?id=jxDVG1Z8jb8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
516,BLOODY CLASH AT SADZOT ,Undercover Tales of World War II,"Breuer, William B. ",9780471674078,http://books.google.com/books/content?id=on7uEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
647,"MACARTHUR'S UNDERCOVER WAR : SPIES, SABOTEURS, GUERRILLAS, AND SECRET MISSIONS ","Macarthur'S Undercover War : Spies, Saboteurs, Guerrillas, And Secret Missions ","Breuer, William B. ",,http://books.google.com/books/content?id=8BJnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
694,FEUDING ALLIES : THE PRIVATE WARS OF THE HIGH COMMAND ,Feuding Allies : The Private Wars of the High Command,"Breuer, William B. ",9780471122524,http://books.google.com/books/content?id=ju9mAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
1264,"SEA WOLF A BIOGRAPHY OF JOHN D. BULKELEY, USN ","Sea Wolf A Biography Of John D. Bulkeley, Usn ","Breuer, William B. ",,http://books.google.com/books/content?id=qRn0NrF2eMgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
354,THE TRIBALS ,The Tribals: biography of a destroyer class,"Brice, Martin H. ",9780711002456,https://images.isbndb.com/covers/3411173482441.jpg,ISBNdb
586,WASHINGTON GOES TO WAR ,Washington Goes to War,"Brinkley, David ",9780593319451,http://books.google.com/books/content?id=9Hr7DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
633,"THE BOYS OF POINTE DU HOC : RONALD REAGAN, D-DAY, AND THE U.S. ARMY 2ND RANGER BATTALION ",The Boys of Pointe Du Hoc,"Brinkley, Douglas ",9780060565275,http://books.google.com/books/content?id=FCx1JT7EKFwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
689,THE WORLD WAR II DESK REFERENCE ,The World War II Desk Reference,"Brinkley, Douglas ",9780060526511,http://books.google.com/books/content?id=ReCyclF4nL0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
661,"CANARIS; THE BIOGRAPHY OF ADMIRAL CANARIS, CHIEF OF GERMAN MILITARY INTELLIGENCE IN THE SECOND WORLD WAR ","Canaris; the biography of Admiral Canaris, chief of German Military Intelligence in the Second World War","Brissaud, AndreÌ! ",9780448116211,https://images.isbndb.com/covers/14612983482347.jpg,ISBNdb
317,THE BATTLE OF THE CORAL SEA ,The Battle Of The Coral Sea ,"Brodie, Bernard ",,https://m.media-amazon.com/images/I/31r6ds-s3sL.jpg,Manual
912,A GUIDE TO NAVAL STRATEGY ,A Guide To Naval Strategy ,"Brodie, Bernard ",,http://books.google.com/books/content?id=r5QsAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
925,STRATEGY IN THE MISSILE AGE ,Strategy in the Missile Age,"Brodie, Bernard ",9781400875108,http://books.google.com/books/content?id=eAzWCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1190,WAR DIARIES 1939-1945 ,War Diaries 1939 1945,"Brooke, Alan ",0520239024,http://books.google.com/books/content?id=SruMeCBkw1oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
439,THE NORMANDY CAMPAIGN: 6 JUNE - 25 AUGUST 1944 ,The Normandy Campaign,"Brooks, Victor ",0850528321,http://books.google.com/books/content?id=NSV7PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
670,THE LAST HERO : WILD BILL DONOVAN ,The last hero,"Brown, Anthony Cave ",0394723058,http://books.google.com/books/content?id=MRSbJdv6jrAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
671,BODYGUARD OF LIES ,Bodyguard of Lies,"Brown, Anthony Cave ",9780553340167,http://books.google.com/books/content?id=DNDeAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,AbeBooks
80,CARRIER OPERATIONS IN WWII VOL II PACIFIC NAVIES ,Carrier Operations in World War II,"Brown, David ",9781848320420,http://books.google.com/books/content?id=MF-CAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
14,TO ALL HANDS ,To All Hands ,"Brown, John Mason ",,http://books.google.com/books/content?id=3tdCAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
17,INTELLIGENCE IN THE DESERT ,Intelligence In The Desert ,"Brown, John Mason ",,"https://m.media-amazon.com/images/I/41NuOSuTe4L._AC_UF894,1000_QL80_.jpg",Google Images
1372,PANZER BARON THE MILITARY EXPLOITS OF GENERAL HASSO VON MANTEUFFEL ,Panzer Baron: The Military Exploits of General Hasso Von Manteuffel,"Brownlow, David Grey ",9780815803256,https://images.isbndb.com/covers/12244943482478.jpg,ISBNdb
55,"THE ACCUSED THE ORDEAL OF REAR ADMIRAL HUBBARD EDWARD KIMMEL, USN ","The Accused The Ordeal Of Rear Admiral Hubbard Edward Kimmel, Usn ","Brownlow, Donald Gray ",,https://www.gibbsbooks.com/assets/images/product/011514-R_364d55805efdbc5ad897cba0fb53ce56.jpg,Manual
472,CHECKMATE AT RUWEISAT: AUCHINLECK'S FINEST HOUR ,Checkmate at Ruweisat: Auchinleck's Finest Hour,"Brownlow, Donald Gray ",9780815803560,https://images.isbndb.com/covers/12247983482478.jpg,ISBNdb
87,DEVIL BOATS THE PT WAR AGAINST JAPAN ,Devil Boats The Pt War Against Japan ,"Bruer, William ",,"https://m.media-amazon.com/images/I/510H5SQ33ML._AC_UF1000,1000_QL80_.jpg",Google Images
1108,THE UNITED STATES AND WORLD WAR II VOLUME II ,The United States And World War Ii Volume Ii ,"Buchanan, A. Russell ",,"https://m.media-amazon.com/images/I/81hnqBrAXoL._AC_UF1000,1000_QL80_.jpg",Google Images
1109,THE UNITED STATES AND WORLD WAR II VOLUME I ,The United States and World War II: military and diplomatic documents (Documentary history of the United States),"Buchanan, A. Russell ",9780872492769,https://images.isbndb.com/covers/17424273482498.jpg,ISBNdb
654,BATTLE OF WITS : THE COMPLETE STORY OF CODEBREAKING IN WORLD WAR II ,Battle of Wits,"Budiansky, Stephen ",9780684859323,http://books.google.com/books/content?id=uccLlgJDk4gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
824,DAUNTLESS HELLDIVERS : A DIVE-BOMBER PILOT'S EPIC STORY OF THE CARRIER BATTLES ,Dauntless Helldivers: A Dive-Bomber Pilot's Epic Story of the Carrier Battles,"Buell, Harold L. ",9780517577943,https://images.isbndb.com/covers/7085553482372.jpg,ISBNdb
1271,MASTER OF SEA POWER A BIOGRAPHY OF FLEET ADMIRAL ERNEST J. KING ,Master of Seapower,"Buell, Thomas B. ",9781612512105,http://books.google.com/books/content?id=6WsKAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1275,THE QUIET WARRIOR A BIOGRAPHY OF ADMIRAL RAYMOND A. SPRUANCE ,The Quiet Warrior,"Buell, Thomas B. ",1591140854,http://books.google.com/books/content?id=cV3uwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
1114,GERMANY'S MILITARY STRATEGY AND SPAIN IN WORLD WAR II ,Germany'S Military Strategy And Spain In World War Ii ,"Burdick, Charles B. ",,"https://m.media-amazon.com/images/I/71612+cas3L._AC_UF1000,1000_QL80_.jpg",Google Images
456,EMPIRE ON THE ADRIATIC: MUSSOLINI'S CONQUEST OF YUGOSLAVIA 1941-1943 ,Empire On The Adriatic: Mussolini'S Conquest Of Yugoslavia 1941-1943 ,"Burgwyn, H. James ",,http://books.google.com/books/content?id=-o5pAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
60,THEN THERE WAS ONE ,Then There Was One: The U.S.S. Enterprise And The First Year Of War,"Burns, Eugene ",9781786257253,http://books.google.com/books/content?id=eENwCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1218,ROOSEVELT THE SOLDIER OF FREEDOM 1940-1945 ,Roosevelt - The Soldier Of Freedom - 1940-1945,"Burns, James MacGregor ",9781582882604,https://images.isbndb.com/covers/15617753482751.jpg,ISBNdb
356,HOLOCAUST AT SEA; THE DRAMA OF THE SCHARNHORST ,Holocaust At Sea: The Drama Of The Scharnhorst,"Busch, Fritz-Otto ",9781786257444,http://books.google.com/books/content?id=wkNwCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
1307,TOJO AND THE COMING OF THE WAR ,Tojo and the Coming of the War,"Butow, Robert J.C. ",9780804706902,https://images.isbndb.com/covers/13624563482474.jpg,ISBNdb
1314,JAPAN'S DECISION TO SURRENDER ,Japan's Decision to Surrender,"Butow, Robert J.C. ",9780804704618,https://images.isbndb.com/covers/13601723482474.jpg,ISBNdb
1170,CHENNAULT GIVING WINGS TO THE TIGER ,Chennault: Giving Wings to the Tiger,"Byrd, Martha ",9780817303228,https://images.isbndb.com/covers/27244663482478.jpg,ISBNdb
636,THE GREAT PACIFIC WAR : A HISTORY OF THE AMERICAN­JAPANESE CAMPAIGN OF 1931-33 ,Great Pacific War: A History of the American-Japanese Campaign of 1931-33,"Bywater, Hector C. ",9781557095572,https://images.isbndb.com/covers/10519543482742.jpg,ISBNdb
728,FLYING FORTS ,The B-17 - The Flying Forts,"Caidin, Martin ",9780743434706,http://books.google.com/books/content?id=c9OCDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
812,"THE RAGGED, RUGGED WARRIORS ",The B-17 - The Flying Forts,"Caidin, Martin ",9780743434706,http://books.google.com/books/content?id=c9OCDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Google Books
171,"TIN CAN SAILOR LIFE ABOARD THE USS STERRET, 1939­1945 ","Tin Can Sailor: Life Aboard the USS Sterett, 1939-1945","Calhoun, C. Rayamond ",9781557501080,https://images.isbndb.com/covers/14574623482742.jpg,ISBNdb
146,TYPHOON:THE OTHER ENEMY THE THIRD FLEET AND THE PACIFIC STORM OF DECEMBER 1944 ,"Typhoon, the Other Enemy: The Third Fleet and the Pacific Storm of December 1944","Calhoun, C. Raymond ",9780870215100,https://images.isbndb.com/covers/22733373482497.jpg,ISBNdb
364,"RED DUSTER,WHITE ENSIGN. THE STORY OF MALTA AND THE MALTA CONVOYS ","Red Duster, White Ensign","Cameron, Ian ",0860071731,"https://m.media-amazon.com/images/I/71niJEhI77L._AC_UF1000,1000_QL80_.jpg",Google Images
719,THE BOMBING OF NUREMBERG ,The Bombing of Nuremberg,"Campbell, James ",9780385003087,https://images.isbndb.com/covers/1369123482325.jpg,ISBNdb
174,AMERICA'S NAVY IN WORLD WAR II ,America'S Navy In World War Ii ,"Cant, Gilbert ",,"https://m.media-amazon.com/images/I/81osVds+3RL._AC_UF1000,1000_QL80_.jpg",Google Images
397,THE FOXES OF THE DESERT ,The Foxes Of The Desert,"Carell, Paul ",9781299607699,https://images.isbndb.com/covers/19533493482650.jpg,ISBNdb
473,INVASION! THEY'RE COMING! : THE GERMAN ACCOUNT OF THE D-DAY LANDINGS AND THE 80 DAYS' BATTLE FOR FRANCE ,Invasion! They're Coming!,"Carell, Paul ",0887407161,http://books.google.com/books/content?id=Z0R0OAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Google Books
